URL,title,categories,news_created,scrapped_at
https://www.jpnn.com/news/spotify-rilis-daftar-putar-personalisasi-secara-global,Spotify Rilis Daftar Putar Personalisasi Secara Global,Smart, 04 September 2024 20:51 WIB,12/15/2024 19:53:08
https://www.jpnn.com/news/baru-dirilis-agustus-lalu-gim-concord-disetop-playstation,"Baru Dirilis Agustus Lalu, Gim Concord Disetop PlayStation",Gadget, 04 September 2024 09:21 WIB,12/15/2024 19:53:08
https://www.jpnn.com/news/whatsapp-menyiapkan-fitur-filter-chat-ini-manfaatnya,"WhatsApp Menyiapkan Fitur Filter Chat, Ini Manfaatnya",Smart, 01 September 2024 22:55 WIB,12/15/2024 19:53:09
https://www.jpnn.com/news/icp-chain-fusion-hacker-house-bali-mencetak-rekor-hackathon,ICP Chain Fusion Hacker House Bali Mencetak Rekor Hackathon,Internet, 01 September 2024 20:33 WIB,12/15/2024 19:53:09
https://www.jpnn.com/news/redmi-14c-meluncur-secara-global-intip-spesifikasinya,"Redmi 14C Meluncur Secara Global, Intip Spesifikasinya",Gadget, 01 September 2024 00:20 WIB,12/15/2024 19:53:09
https://www.jpnn.com/news/smartfren-buka-suara-soal-kasus-peretasan-server-pulsa,Smartfren Buka Suara soal Kasus Peretasan Server Pulsa,Internet, 30 Agustus 2024 19:46 WIB,12/15/2024 19:53:09
https://www.jpnn.com/news/gandeng-ketr-ion-network-manfaatkan-jalur-fo-jayabaya-untuk-perkuat-layanan-di-jawa,"Gandeng KETR, ION Network Manfaatkan Jalur FO Jayabaya untuk Perkuat Layanan di Jawa",Internet, 30 Agustus 2024 09:32 WIB,12/15/2024 19:53:10
https://www.jpnn.com/news/samsung-brand-day-2024-hadirkan-beragam-promo-menarik-buruan-diborong,"Samsung Brand Day 2024 Hadirkan Beragam Promo Menarik, Buruan Diborong!",Gadget, 30 Agustus 2024 03:50 WIB,12/15/2024 19:53:10
https://www.jpnn.com/news/lewat-fitur-ini-tecno-pova-6-pro-5g-makin-maksimal-untuk-gaming,"Lewat Fitur Ini, Tecno Pova 6 Pro 5G Makin Maksimal untuk Gaming",Gadget, 29 Agustus 2024 16:25 WIB,12/15/2024 19:53:10
https://www.jpnn.com/news/lewat-program-ini-snackvideo-ingin-pengguna-bisa-tunjukkan-kreativitas,"Lewat Program Ini, SnackVideo Ingin Pengguna Bisa Tunjukkan Kreativitas",Smart, 29 Agustus 2024 00:09 WIB,12/15/2024 19:53:10
https://www.jpnn.com/news/hari-pertama-batic-2024-dirut-telkom-paparkan-hal-ini,Hari Pertama BATIC 2024: Dirut Telkom Paparkan Hal ini,Komunikasi, 28 Agustus 2024 22:15 WIB,12/15/2024 19:53:10
https://www.jpnn.com/news/soal-keamanan-e-materai-ini-penjelasan-dari-pengamat-komunikasi-digital,"Soal Keamanan e-Materai, Ini Penjelasan dari Pengamat Komunikasi Digital",Internet, 28 Agustus 2024 20:52 WIB,12/15/2024 19:53:11
https://www.jpnn.com/news/pertemukan-para-pelaku-industri-telekomunikasi-batic-2024-bakal-dihadiri-40-negara,"Pertemukan Para Pelaku Industri Telekomunikasi, BATIC 2024 Bakal Dihadiri 40 Negara",Komunikasi, 27 Agustus 2024 20:35 WIB,12/15/2024 19:53:11
https://www.jpnn.com/news/foruai-inovasi-teknologi-untuk-pengguna-memonetisasi-data-pribadi,ForU.AI: Inovasi Teknologi untuk Pengguna Memonetisasi Data Pribadi,Teknologi, 27 Agustus 2024 17:17 WIB,12/15/2024 19:53:11
https://www.jpnn.com/news/google-essentials-hadir-di-pc-windows-ini-kegunaannya,"Google Essentials Hadir di PC Windows, Ini Kegunaannya",Smart, 27 Agustus 2024 06:26 WIB,12/15/2024 19:53:11
https://www.jpnn.com/news/pavel-durov-ditangkap-telegram-beri-pengakuan,"Pavel Durov Ditangkap, Telegram Beri Pengakuan",Komunikasi, 26 Agustus 2024 21:03 WIB,12/15/2024 19:53:11
https://www.jpnn.com/news/apple-podcasts-kini-tersedia-di-semua-peramban-utama,Apple Podcasts Kini Tersedia di Semua Peramban Utama,Smart, 22 Agustus 2024 08:16 WIB,12/15/2024 19:53:12
https://www.jpnn.com/news/viral-gambar-garuda-peringatan-darurat-di-media-sosial-ada-apa,"Viral Gambar Garuda 'Peringatan Darurat' di Media Sosial, Ada Apa?",Komunikasi, 21 Agustus 2024 19:19 WIB,12/15/2024 19:53:13
https://www.jpnn.com/news/gim-age-of-empires-versi-mobile-segera-dirilis-secara-global-ada-fitur-berbeda,"Gim Age of Empires Versi Mobile Segera Dirilis Secara Global, Ada Fitur Berbeda",Smart, 21 Agustus 2024 16:11 WIB,12/15/2024 19:53:13
https://www.jpnn.com/news/ramah-indonesia-jadi-wadah-berkreasi-dalam-satu-aplikasi,Ramah Indonesia jadi Wadah Berkreasi dalam Satu Aplikasi,Smart, 20 Agustus 2024 20:28 WIB,12/15/2024 19:53:13
https://www.jpnn.com/news/sivali-dan-canonical-berkolaborasi-kembangkan-teknologi-komputasi-awan,Sivali dan Canonical Berkolaborasi Kembangkan Teknologi Komputasi Awan,Internet, 20 Agustus 2024 16:04 WIB,12/15/2024 19:53:13
https://www.jpnn.com/news/cyberghost-vpn-diklaim-bisa-tangkal-kejahatan-saat-gunakan-wifi-publik,CyberGhost VPN Diklaim Bisa Tangkal Kejahatan saat Gunakan WiFi Publik,Internet, 20 Agustus 2024 00:10 WIB,12/15/2024 19:53:13
https://www.jpnn.com/news/epic-games-store-resmi-hadir-di-android-pengguna-ios-bagaimana,"Epic Games Store Resmi Hadir di Android, Pengguna iOS Bagaimana?",Smart, 19 Agustus 2024 15:20 WIB,12/15/2024 19:53:14
https://www.jpnn.com/news/rapa-tech-hadirkan-car-charger-drive-i-ini-keunggulannya,"RAPA Tech Hadirkan Car Charger Drive I, Ini Keunggulannya",Gadget, 19 Agustus 2024 13:03 WIB,12/15/2024 19:53:14
https://www.jpnn.com/news/nuon-siapkan-game-terbaru-dreadhaunt,Nuon Siapkan Game Terbaru DreadHaunt,Smart, 19 Agustus 2024 08:25 WIB,12/15/2024 19:53:14
https://www.jpnn.com/news/whatsapp-menguji-coba-fitur-memblokir-pesan-dari-nomor-tak-dikenal,WhatsApp Menguji Coba Fitur Memblokir Pesan dari Nomor Tak Dikenal,Smart, 18 Agustus 2024 22:07 WIB,12/15/2024 19:53:14
https://www.jpnn.com/news/instagram-menguji-coba-perubahan-di-halaman-profil,Instagram Menguji Coba Perubahan di Halaman Profil,Smart, 18 Agustus 2024 18:34 WIB,12/15/2024 19:53:14
https://www.jpnn.com/news/bocor-spesifikasi-xiaomi-mix-flip-untuk-pasar-global,Bocor Spesifikasi Xiaomi Mix Flip Untuk Pasar Global,Gadget, 18 Agustus 2024 18:04 WIB,12/15/2024 19:53:15
https://www.jpnn.com/news/sekuya-dan-gamecomm-indonesia-rilis-karakter-kolaborasi-tema-ziva,Sekuya dan Gamecomm Indonesia Rilis Karakter Kolaborasi Tema 'Ziva',Gadget, 17 Agustus 2024 08:34 WIB,12/15/2024 19:53:15
https://www.jpnn.com/news/meta-hadirkan-fitur-fitur-baru-di-threads,Meta Hadirkan Fitur-Fitur Baru di Threads,Smart, 16 Agustus 2024 18:57 WIB,12/15/2024 19:53:15
https://www.jpnn.com/news/ratusan-data-hotel-di-indonesia-diduga-diretas-google-sebut-ada-masalah-teknis,"Ratusan Data Hotel di Indonesia Diduga Diretas, Google Sebut Ada Masalah Teknis",Komunikasi, 13 Agustus 2024 19:17 WIB,12/15/2024 19:53:16
https://www.jpnn.com/news/pandi-mengeklaim-jalankan-tata-kelola-domain-id-secara-transparan-dan-bertanggung-jawab,PANDI Mengeklaim Jalankan Tata Kelola Domain .id Secara Transparan dan Bertanggung Jawab,Teknologi, 13 Agustus 2024 16:22 WIB,12/15/2024 19:53:16
https://www.jpnn.com/news/ada-dugaan-praktik-bisnis-pengelolaan-nama-domain-pendiri-pandi-angkat-bicara,"Ada Dugaan Praktik Bisnis Pengelolaan Nama Domain, Pendiri PANDI Angkat Bicara",Teknologi, 12 Agustus 2024 21:11 WIB,12/15/2024 19:53:17
https://www.jpnn.com/news/aii-tampilkan-46-invensi-hasil-riset-di-pameran-teknologi-terbesar-indonesia,AII Tampilkan 46 Invensi Hasil Riset di Pameran Teknologi Terbesar Indonesia,Smart, 12 Agustus 2024 20:02 WIB,12/15/2024 19:53:17
https://www.jpnn.com/news/instagram-akhirnya-bisa-diakses-masyarakat-turki,Instagram Akhirnya Bisa Diakses Masyarakat Turki,Komunikasi, 12 Agustus 2024 19:19 WIB,12/15/2024 19:53:17
https://www.jpnn.com/news/aplikasi-signal-tak-bisa-diakses-di-venezuela-dan-rusia,Aplikasi Signal Tak Bisa Diakses di Venezuela dan Rusia,Komunikasi, 12 Agustus 2024 18:05 WIB,12/15/2024 19:53:17
https://www.jpnn.com/news/6-perusahaan-software-development-outsourcing-terbaik-di-indonesia,6 Perusahaan Software Development Outsourcing Terbaik di Indonesia,Smart, 12 Agustus 2024 12:30 WIB,12/15/2024 19:53:17
https://www.jpnn.com/news/gegara-program-ini-trafik-traveloka-meroket-hingga-2-kali-lipat,"Gegara Program Ini, Trafik Traveloka Meroket Hingga 2 Kali Lipat",Komunikasi, 11 Agustus 2024 00:03 WIB,12/15/2024 19:53:18
https://www.jpnn.com/news/youtube-menguji-coba-fitur-sleep-timer-untuk-akun-premium-begini-caranya,"YouTube Menguji Coba Fitur Sleep Timer Untuk Akun Premium, Begini Caranya",Smart, 10 Agustus 2024 19:03 WIB,12/15/2024 19:53:18
https://www.jpnn.com/news/poco-pangkas-harga-6-smartphone-ini-berikut-daftarnya,"Poco Pangkas Harga 6 Smartphone Ini, Berikut Daftarnya",Gadget, 09 Agustus 2024 21:11 WIB,12/15/2024 19:53:18
https://www.jpnn.com/news/mac-mini-terbaru-bakal-sekecil-dekoder-apple-tv,Mac Mini Terbaru Bakal Sekecil Dekoder Apple TV,Gadget, 09 Agustus 2024 19:42 WIB,12/15/2024 19:53:18
https://www.jpnn.com/news/kemendikbudristek-edugames-solusi-edukasi-siswa-tentang-perubahan-iklim,"Kemendikbudristek: Edugames, Solusi Edukasi Siswa tentang Perubahan Iklim",Komunikasi, 09 Agustus 2024 10:19 WIB,12/15/2024 19:53:18
https://www.jpnn.com/news/kominfo-hadirkan-aplikasi-untuk-permudah-akses-informasi-bagi-masyarakat,Kemenkominfo Hadirkan Aplikasi untuk Permudah Akses Informasi Bagi Masyarakat,Internet, 08 Agustus 2024 21:02 WIB,12/15/2024 19:53:19
https://www.jpnn.com/news/terkait-aktivitas-judi-online-kominfo-blokir-32-situs-pulsa-ini,Kemenkominfo Blokir 32 Situs Pulsa Terkait Aktivitas Judi Online,Internet, 08 Agustus 2024 20:30 WIB,12/15/2024 19:53:19
https://www.jpnn.com/news/google-chrome-bakal-membawa-fitur-drag-and-drop-di-ponsel-android,Google Chrome Bakal Membawa Fitur Drag and Drop di Ponsel Android,Smart, 05 Agustus 2024 13:56 WIB,12/15/2024 19:53:20
https://www.jpnn.com/news/fitur-ekstensi-spotify-akan-hadir-di-google-gemini,Fitur Ekstensi Spotify Akan Hadir di Google Gemini,Smart, 04 Agustus 2024 21:30 WIB,12/15/2024 19:53:20
https://www.jpnn.com/news/kabar-baik-bagi-pengguna-perangkat-ios-dari-whatsapp,Kabar Baik Bagi Pengguna Perangkat iOS dari WhatsApp,Smart, 02 Agustus 2024 18:17 WIB,12/15/2024 19:53:20
https://www.jpnn.com/news/transfer-pulsa-dibatasi-rp-1-juta-per-hari-menkominfo-ungkap-alasannya-oalah,"Transfer Pulsa Dibatasi Rp 1 Juta Per Hari, Menkominfo Ungkap Alasannya, Oalah",Komunikasi, 02 Agustus 2024 00:10 WIB,12/15/2024 19:53:21
https://www.jpnn.com/news/google-hadirkan-fitur-circle-to-search-di-peramban-chrome,Google Hadirkan Fitur Circle To Search di Peramban Chrome,Smart, 01 Agustus 2024 19:17 WIB,12/15/2024 19:53:21
https://www.jpnn.com/news/fitur-baru-google-maps-kini-permudah-pengguna-cari-tempat-parkir,Fitur Baru Google Maps Kini Permudah Pengguna Cari Tempat Parkir,Smart, 01 Agustus 2024 18:15 WIB,12/15/2024 19:53:21
https://www.jpnn.com/news/threads-memperkenalkan-fitur-baru-untuk-memudahkan-pengguna-menemukan-topik-viral,Threads Memperkenalkan Fitur Baru Untuk Memudahkan Pengguna Menemukan Topik Viral,Smart, 01 Agustus 2024 14:14 WIB,12/15/2024 19:53:21
https://www.jpnn.com/news/tiktok-mempermudah-penggunanya-menemukan-lagu-dengan-fitur-sound-search,TikTok Mempermudah Penggunanya Menemukan Lagu dengan Fitur Sound Search,Smart, 01 Agustus 2024 06:01 WIB,12/15/2024 19:53:21
https://www.jpnn.com/news/oppo-reno12-series-resmi-dijual-di-indonesia-ini-spesifikasi-dan-harganya,"Oppo Reno12 Series Resmi Dijual di Indonesia, Ini Spesifikasi dan Harganya",Gadget, 01 Agustus 2024 00:16 WIB,12/15/2024 19:53:22
https://www.jpnn.com/news/whatsapp-bersiap-merilis-pembaruan-pada-fitur-pilih-foto-di-album,WhatsApp Bersiap Merilis Pembaruan Pada Fitur Pilih Foto di Album,Smart, 31 Juli 2024 19:06 WIB,12/15/2024 19:53:22
https://www.jpnn.com/news/asyik-spotify-tambah-kuota-lirik-lagu-bagi-pengguna-gratis,Asyik! Spotify Tambah Kuota Lirik Lagu Bagi Pengguna Gratis,Smart, 31 Juli 2024 18:53 WIB,12/15/2024 19:53:22
https://www.jpnn.com/news/media-sosial-x-kembangkan-fitur-pengeditan-pesan-di-dm,Media Sosial X Kembangkan Fitur Pengeditan Pesan di DM,Smart, 31 Juli 2024 07:51 WIB,12/15/2024 19:53:22
https://www.jpnn.com/news/wilo-pumps-perkenalkan-teknologi-pompa-canggih-ramah-energi-dukung-keberlanjutan-lingkungan,Wilo Pumps Perkenalkan Teknologi Pompa Canggih Ramah Energi & Dukung Keberlanjutan Lingkungan,Smart, 30 Juli 2024 18:26 WIB,12/15/2024 19:53:22
https://www.jpnn.com/news/gak-pakai-ribet-ini-5-cara-download-aplikasi-di-laptop-untuk-pemula,"Gak Pakai Ribet, Ini 5 Cara Download Aplikasi di Laptop untuk Pemula",Komputer, 30 Juli 2024 12:59 WIB,12/15/2024 19:53:23
